,Title,Score,Comment
8814,베놈 2: 렛 데어 비 카니지,10,개재밌게 봤음………..
8815,크리미널,7,액션보다는 범죄 스릴러에 가깝고 연출은 그렇게까지 좋은지 모르겠지만 명배우들 많이 나와서 눈호강하면서 그냥저냥 볼만한 작품
8816,모가디슈,10,그렇게 서로 도와가며 목숨을 걸고 살아남았는데 비록 비행기안에서 마지막 인사는 했지만 나와서는 서로 쳐다보지도 못하고 반대로 돌아서서 가야한다는게 참... ㅠㅠ
8817,베놈 2: 렛 데어 비 카니지,6,배우들은 연기 다 잘하는데.. 잔인한 장면도 다 짤리규.. 그냥 19금 했었어야했어.. 왜15금이야...ㅠㅠ
8818,상류사회,3,예전에 극장에서 보고 너무 비위상했던 영화인데 지금 ocn에서 하길래 보는데 여전히 더럽고 기분만 더러워지는ㅠㅠ이진욱이랑 수애가 아까운 영화예요
8819,베놈 2: 렛 데어 비 카니지,1,이렇게 좋은 소재를 가지고 이것밖에 못만드나 그저 한심하다 신이 감독한테 다시는 없을 기회를 줬는데 지 발로 걷어차버렸다 감독이 얼마나 게으르면 시나리오를 이렇게 짤까 시나리오보면 초딩 동화책보다 못하다
8820,베놈 2: 렛 데어 비 카니지,3,베놈 1 을 기대하고 봤다가 솔직히 조금 재미없었습니다. 1편을 예전에 봐서 잠시 줄거리가 기억나지 않았는데 2편 시작할때 1편이 뭔지 기억이 안나더라고요 스토리 이해하는데 한참 걸린거같고 너무 기대해서 그런진 몰라도 뻔한 히어로물 스토리였습니다..
8821,모가디슈,10,블랙위도우보다 재밌었어요세계 유일한 분단국가에 살고 있다는게 다시한번 체감되고 슬프고 와닿았습니다기회가되면 또 보려구요
8822,007 노 타임 투 다이,10,다니엘 크레이그의 007 시대가 많이 그리울 것 같다
8823,간츠: 오,8,실사라고 해도 믿을 정도로 깔끔하고 훌륭한 연출 CG 색감 다 좋았지만 중후반 오사카편이여서 간츠 처음 입문하는 청자로써 케이 이전 스토리 설명이나 설명 부분은 굉장히 불친절하고 없어서 이해가 안돼서 많이 아쉬운 감이 있네요 간츠 시리즈 팬이시거나 애니메이션 장르 좋아하면 킬링타임용으로는 충분히 흡족할만한 작품이라 생각됩니다
8824,베놈 2: 렛 데어 비 카니지,5,"이런류의 영화는 무조건 극장에서 봐야한다는 나의 잘못된 관념을 일깨워준 영화, 개연성과 스토리의 감동이 없다면 그 긴시간은 곤욕일뿐,  중반부부터 영화가 빨리 끝나길 바랬음, 집에서 VOD 나오면 보세요"
8825,베놈 2: 렛 데어 비 카니지,1,"에디와 베놈 사이가 너무 정신사납... 15세인것도 아쉬운데, 영화 분위기 자체가 너무 가볍고, 시시껄렁한 농담으로만 채우는 느낌. 아무리 킬링타임용 이라지만 개연성이 떨어져서 몰입이 안됨... 데드풀처럼 차라리 청불 가고 찢어 발겼으면 시원한 액션 보는 맛이라도 있지. 똥싸다 안닦고 나온느낌. 그저 쿠키를 보기 위해 돈쓴 영화앤한테는 왜그렇게 목매다는데? 1편에서 정리한거 아니었나? 첸 아주머니는 왜 갑자기 ㅈㄴ 싸가지없고 건방져진거임? 초콜릿 안사왔으면 잘못한 줄 알아야지 적반하장 오져서 얼탱이 없음ㅋㅋㅋㅋ 슈리크는 ㅅㅂ 경찰관 거의 죽여놓고서 갑자기 왜 지나치대? 진짜 개연성 없어도 정도껏 없고 서사가 좀 순차적으로 이뤄져야지 캐릭터 설명이나 구성 개망...."
8826,베놈 2: 렛 데어 비 카니지,1,개연성도없고 원작반영도 안되있네요..
8827,베놈 2: 렛 데어 비 카니지,4,스테이크를 만들 최고급 소고기로짜장면을 만들어 놨네.최악의 요리사
8828,낙원의 밤,10,감동은 그닥? 내용 굿.그냥 재미있으면 보는 성격이라 재미있었음.2시간 중 중간중간 찝어서 한 10~20분정도는 지루하고 나머지는 재미있었음.사람마다 다르겠지만 나쁘지는 않았음.정말 호불호가 갈릴듯.정말정말정말정말 재미있으나 쬐~~~~끔 재미없음. 영화보면 이해가 될꺼임그리고 차승원이 젤 착함. 젠틀맨 OO 멋져이것도 보면 알꺼임
8829,베놈 2: 렛 데어 비 카니지,1,아차차....007은 피했는데 이걸 못피해버렸네
8830,베놈 2: 렛 데어 비 카니지,10,존잼 쿠키영상 미쳤고 영상미 굿
8831,모가디슈,10,연기 연출 스토리 다 잡음
8832,리플리,8,거짓말의 악순환을 잘 보여준다. 누구나 별 볼일 없는 자신의 모습을 부풀리고 싶어하는 허영심과 열등감을 가졌기에 몰입도 있게 본 영화
8833,모가디슈,3,"생각보다 지루했고, 편협한 영화였다.액션은 허름했고 총격은 유아틱했으며 책 테이핑에 있어선 하품만 났다.좀 더 의미를 부여할 수 있었던 시간이 많았음에도 허공에 쏴대는 총질로 날려버린 시간 하며, 시종일관 전향과 생존을 두고 이기적이고 가벼운 조인성의 캐릭터는 특히 별로였다.실화를 바탕으로 했다기엔 실화에서 첨삭된 부분이 특히 편향적이라 의도가 좋아 보이지도 않았고.차라리 소설을 읽는걸 추천한다."
8834,아수라,10,나는 이영화를 몇번이나 봤는지 모른다.연기자들의 연기보다 모티브가 어디서 나왔는지가 더 놀라운 영화는 35년생에 처음이다
8835,베놈 2: 렛 데어 비 카니지,2,1편이랑 똑같이 전개가 완전히 엉망이고.. 개연성도 너무 없었어요. 그나마 쿠키영상이 나았달까
8836,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,10,오우...진짜...대박이네요
8837,기적,10,"와..생각지못한 곳에서 웃음과 감동이 한곳에 있는 영화였습니다~코찔찔ㅜ울다가 웃다가..최고이성민배우님보고 봤는데 박정민 연기..아니 기적에 나온 모든 분들의 연기에 빠지게되었습니다 너무 잘봤고,감사합니다♡"
8838,프리즌,4,뒤로갈수록 너무 이야기가 산으로 감. 소장도 죽이고 교정국장도 죽이고 말이 되지 않음
8839,모가디슈,10,
8840,베놈 2: 렛 데어 비 카니지,6,영화 속 둘의 관계처럼 단계를 천천히 밟지 않고 흔들리는 전개 중 유일하게 맛있는 건 마지막 남은 쿠키 뿐
8841,007 노 타임 투 다이,10,추억의 오락영화 재미있게  봤어요
8842,피어썸,1,토요미스테리보다 떨어지는 연출력과 cg에 2021년 영화가 맞는지 다시한번 확인하게 됐다
8843,베놈 2: 렛 데어 비 카니지,8,평점이 낮은개 아쉽다... 난 진짜 베놈이랑 카니지랑 싸우는게 너무 섹시하고 좋았음... 하아 스토리가 좀 아쉽긴 한데 베놈2 나온 것 만으로도 감사하며... 티켓 처음 받아보는데 감사합니다.... 3기 재밌게 나오길 기원 ^^♡!!!!
8844,캐리비안의 해적: 죽은 자는 말이 없다,10,와 지렀따 내 인생영화 를 코앞에 두고 모른 나는 도덕책....암튼 추천♡♡
8845,베놈 2: 렛 데어 비 카니지,10,재밌었지만 1편은 재밌고 2편은 새로운 느낌
8846,베놈 2: 렛 데어 비 카니지,4,생긴건 무서운데 내용은 유치해요
8847,베놈 2: 렛 데어 비 카니지,6,쿠키가 다 살렸다!!!
8848,베놈 2: 렛 데어 비 카니지,1,액션씬은 좋음 근데 그게다임 ㅋㅋ 마블에서 손꼽히는 안티히어로를 데려다가 걍 애들용 영화만들어놨네 애들은 좋아하겠더라 난 소니가 예전부터 심비오트에 집착해서 베놈이란 시리즈에 기대많이했는데 이건 망했음 애당초 안티히어로를 선역으로 돌린다는 발상자체가 성공하긴 글렀지
8849,해바라기,10,존잼매년보게되는영화ㅎ
8850,오펀: 천사의 비밀,4,그럴싸하게 만들었지만 설정자체가 다 말이 안됨 그냥 처음부터 억지 답답함 만드는영화
8851,택시 드라이버,7,이해하기 힘든 정서가 보이지만그럼에도 재밌게 봤다
8852,용과 주근깨 공주,6,스즈는 인싸다
8853,베놈 2: 렛 데어 비 카니지,1,쿠키영상볼려고 볼꺼면 보세요
8854,베놈 2: 렛 데어 비 카니지,10,
8855,내안의 그놈,10,재밌는데 럭키이후로 시간떼우기생각보단재밌네요 ㅋ
8856,스네이크 아이즈: 지.아이.조,2,내가 살다살다 이런 삼류 영화는 처음본다.. 마지막에 여자배우 차에 내래서 걸어가는데 입구에 서있던 닌자 곁눈질로 보는데 카멜레온인줄 하하하하 아 오늘 잠 다잤네 졸라웃김
8857,베놈 2: 렛 데어 비 카니지,2,화질 개떡이고  베놈1 보고  온사람 2보면 개실망
8858,내안의 그놈,8,개그도있으면서 배우등 연기도좋아서 재미있네요 ㅎㅎ
8859,먼 훗날 우리,10,멋지네요. 오래전 중국도 볼수있고
8860,점퍼,4,남주가 어마어마한 발암캐여서 보는 내내 스트레스
8861,모가디슈,1,더럽게 재미없네 감독 모가지대슈
8862,양자물리학,10,오징어게임 박해수 배우 때문에 봤습니다.개명작이었네요.스토리는 몰라도 연기력진짜 ㅋㅋ감탄하면서 봤습니다.더 흥하시길.
8863,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,10,유치했지만 부리부리몬 극장에서 본게 넘 감동적이라 100점 준다ㅠㅠ
8864,베놈 2: 렛 데어 비 카니지,1,쿠키 없었으면 어쩔 뻔~~~
8865,베놈 2: 렛 데어 비 카니지,10,처음부터 끝까지 지루할 틈도 없이 흥미진진해서 넘 재밌었는데 평점 머선일 ㅠㅠㅠ 베놈 넘 귀엽고 웃기고 재밌음 근데 좀 더 과한 장면 넣어서 청불로 돌렸으면 더 재밌었을 듯
8866,베놈 2: 렛 데어 비 카니지,3,그냥 러닝타임이 97분이라는거 자체가 이 영화를 말해준다고 생각함.
8867,싱크홀,10,
8868,언컷 젬스,9,분노조절장애 정신분열증 adhd 소시오패스 사이코패스 gta 현실판같음
8869,베놈 2: 렛 데어 비 카니지,6,음.. 매번 2는 왜 발전하지 못하고 퇴화될까… 멱살잡고 싶었다가 마지막에 그래 3판은 가야지 지켜보겠어가 됨
8870,베놈 2: 렛 데어 비 카니지,10,너무너무 재밌었습니다! 액션도 화려하고 개인적으로는 1편보다 더 재밌게봤네요ㅎㅎ
8871,007 노 타임 투 다이,1,아 진짜 최악이었다 이 말 외에 별로 할 말이 없음
8872,베놈 2: 렛 데어 비 카니지,6,뭔가 서론이 긴 느낌... 1편이 제일 재밌었다 그래도 영상미 오에스티는 정말정말 좋았음
8873,베놈 2: 렛 데어 비 카니지,1,오전에 혼자보다. 회의감들었다. 난누구 여긴어디. 에디가 아깝다. 마블실망
8874,택시 드라이버,10,시간 가는 줄 모르고 본 거 같다 외롭든 안 외롭든 이 영화를 보고 어떤 사람이든 공감을 할 거 같고 영화를 보는 내내 내 인생을 보는 거 같아 더 몰입이 잘 되고 시간이 빠르게 지나간 거 같다 로버트 드니로의 리즈시절도 볼 수 있어 내가 보기엔 아주 만족스러웠던 영화인 거 같다.
8875,모가디슈,1,"586 인민 민주화 운동권 세대 특징 = 대학생 때는 김일성 주체사상 빨다가 사회에 나와서는 북괴 미화하는데 영혼을 바침. 그러면서 칼기 폭파, 아웅산 폭탄 테러, DMZ 목함 지뢰, 천안함 폭침, 연평도 포격, 인왕산 공비 침투 등등 자국민 연쇄 학살하는 북괴에는 입 꾹-, 중괴엔 한마디도 못하면서 입만 열면 ""역사를 잊은 민족에게 미래는 없다"" 요 반일 OO병 ㅋㅋㅋㅋ 대가리가 깨진 미친 새끼들, 대한민국의 기생충들. 625때 중괴+북괴+조선족이 학살한 자국민이 300만명이다 이 역사를 잊고 대가리가 깨진 조선족/전라도 쓰레기들아"
8876,베놈 2: 렛 데어 비 카니지,10,"냉정하게 말하면 개연성이 아애 없음 베놈1보다 없음 근데 유머코드 맞으면 꿀잼 베놈1 호였던 사람들은 2도 존잼일듯 뇌 꺼내고 봐야 재밌다 그냥 가볍게 볼 수 있는 영화 그리고 이건 로맨스임 그냥 로맨스임 베놈이랑 에디랑 사랑하고 있음(공식, 뇌피셜아님,알페스안함)"
8877,베놈 2: 렛 데어 비 카니지,10,재미있었어요 역시 마블 영화는 재미있어요
8878,베놈 2: 렛 데어 비 카니지,1,진짜 핵노잼...카니지 ㅈOO..유머도 별로고
8879,베놈 2: 렛 데어 비 카니지,4,"너무하네... 우디헤럴슨, 카니지를 이렇게 날려버린다고?!"
8880,007 노 타임 투 다이,2,"감독하나 바뀌었을뿐인데, 007도 망작이 되는구나,,,"
8881,인질,1,장난하는가.. 아ㅡㅡ시간아깝다 이게 평7점?
8882,베놈 2: 렛 데어 비 카니지,1,지루한데 시끄러워서 잠도 못자는 영화
8883,베놈 2: 렛 데어 비 카니지,10,톰 하디 연기는 정말..!
8884,베놈 2: 렛 데어 비 카니지,10,그래픽도 좋고 스릴있었습니다 꿀잼이네요~~^^
8885,007 노 타임 투 다이,4,대니보일이 끝까지 맡았으면 어땠을까?용두사미 스토리+쓸데없는 일본식 문화+악역+흑인여성 본드역굿바이 다니엘
8886,혈의 누,9,엄청난 개 띵작였네.러브스토리는 나오지도 않았는데 .상황으로만 애절함. 살짝만 더 해주지.
8887,베놈 2: 렛 데어 비 카니지,7,스파이더맨 안보시는분들은 쿠키 영상 이해 못하고요.솔직히 영화속 드립들이 할리우드식 농담이라 한국인인 저애겐 크게 와닿지 않아 별로 웃기지도 않았지만 연출 및 연기 하나는 끝내주네요영화가 끝나자마자 허전하긴 했지만 베놈1을 본뒤 3년을 기다려 본건 후회없는 선택이었습니다돈이 아깝지는 않았어요 재밌어요볼만 합니다 하지만 연세가 있으신분들에겐 스토리 이해가 안가실수도..ㅋ
8888,베놈 2: 렛 데어 비 카니지,10,1편 모르고 봐도 이해하기 쉽고 재밌습니다
8889,베놈 2: 렛 데어 비 카니지,5,기대에 미치지 못 하는 듯. 식상하고 밋밋함.
8890,베놈 2: 렛 데어 비 카니지,10,완전 꿀잼 ㅠㅠㅠ 진짜 너무너무 재밌어요ㅠ
8891,모가디슈,4,영화 코리아가 생각난다.. 감동적이지도 슬프지도 않고.. 액션도 그냥 별로....기대를 너무했나?? 헐...
8892,베놈 2: 렛 데어 비 카니지,7,생각 자체를 포기하고 봐야 됨
8893,피어썸,1,조동혁은 믿거임 쟤 나오면 개망작임  바로 빠순이들이 신나서 별점 올리네ㅡㅡ
8894,베놈 2: 렛 데어 비 카니지,10,나는 좋았음 원래 애정으로 보는영화임원작의 베놈도 좋지만 지금의 베놈도 매력있음실망한 사람들도 이해는함 낼 한번더 보러가야지
8895,모가디슈,9,"보통 기대가 크면 잘해봐야 보통인데...감정 절제미, 영상미, 액션미, (작은 배역의) 모든 배역의 연기까지 모두 기대 이상"
8896,베놈 2: 렛 데어 비 카니지,10,개잼있음 ㅋㅋㅋ 계속 웃었음
8897,피케이: 별에서 온 얼간이,10,재미와 감동이 가득한 영화.인도영화 수준이 높네요!
8898,굿바이 그레이스,10,감상하는 동안 아빠의 상실의 아픔을 함께 느꼈다 . 아빠가 아이들과 애도의 시간을 보내는모습이 애틋했으며 여러 생각이 들기도 했다.언젠가는 우리 모두 자녀들과 이별을 하지만그들이 길을 잃지 않도록 더 많은 사랑을 나누어야 겠다는 생각을 했다.
8899,컨테이젼,10,코로나 시국에 보니 소름돋네요.. 한번 쯤 봐야 할 영화
8900,베놈 2: 렛 데어 비 카니지,8,어수선한데 우디해럴슨 미친놈 연기가 다 살렸다 마지막 아쉽 ㅠ
8901,베놈 2: 렛 데어 비 카니지,6,이럴거면 2편 만들지 말자
8902,007 노 타임 투 다이,10,영화 자체는 다니엘 작품중 최하였지만 더이상 스크린으로 제임스본드 다니엘을 못 본다는게 슬프다. 다니엘이 없는 007은 상상할 수가 없어. 그래서 10점을 준다.
8903,건축학개론,1,아무리 첫사랑이라도ㅡㅡ결혼할사람 있는것도 뻔히 아는데 왜저래?? 거기다가 첫사랑이 또 다시 다가온다고 결혼할사람있는데 넘어가고있고 ㅋ이거 추억이라는 사람은 첫사랑커서 만나서 저랬다는거냐? 지여자놔두고?
8904,베놈 2: 렛 데어 비 카니지,4,베놈 너무 다운그레이드 된거아님? 차라리 디스하는 머쉬베놈이 더 쎄겠네 볼 사람들은 기대하지말고보길 마지막에 스파이더맨 나올때 웅장이 가슴했다
8905,베놈 2: 렛 데어 비 카니지,6,쓸데없는 대사가 너무 많다
8906,비긴 어게인,10,여운이 많이 남는 영화. 정말 재밌게 봤다.
8907,보이스,10,"영화 정말 좋았고 보이스피싱들 제발 양심 팔아먹는짓 안했으면 좋겠다 제발 ,, ㅠㅠ"
8908,셰인,9,"와이오밍의 눈시린 풍광과 눈 깜짝 할 패닝 샷 그리고 마초,  정의, 연민..."
8909,007 노 타임 투 다이,10,평점리뷰보고 재미없을줄알았는데 긴시간의 영화인데도 지루하지않고 재밌게봤다 주인공도멋지고 여주인공도 매력적이었다
8910,모가디슈,8,스토리는 그냥 탈출이고 이거보고 외국영화 13시간 생각났네요. 남한 북한 나오는영화보면 참 국민들끼리는 적대감이 없음.... 윗대가리들 몇명때문에 아랫사람들이 눈치를 봐야하는게 안타깝네. 생각보다 잘만든영화에요. 공을 많이 들인 티가나고 연기구멍도 없었고 고문관한명이 뻘짓해서 좀 짜증좀 났지만 그래도 잼있었음
8911,내안의 그놈,10,다시 봐도 넘 잼남 ㅎㅎ진짜 코믹물임
8912,베놈 2: 렛 데어 비 카니지,6,"1편을 너무 재밌게봐서 기대했나... 마블영화치고 스토리가 너무 부실했습니다 마지막 쿠키는 솔직히 어딜 비비나 싶을정도;;,"
8913,인질,5,황정민배우 연기력은 대단하다..납치범들은 그냥...
8914,고양이를 부탁해,9,걸작 청춘영화! 신들린 연출과 편집으로 기막히게 스토리텔링하고 인물들의 감정을 고스란히 전달한다
8915,해리 포터와 혼혈 왕자,10,몰아보는 중인데....몰입력 짱!
8916,기적,9,"이렇게 풋풋하고 순수한 영화는 오랜만ㅠㅠㅠㅠ 마지막에 reality노래 나올때 울컥하다가 빵터지고ㅎㅎ 다만 너무 눈물 짜내려는거는 있는것같,,"
8917,무뢰한,1,제목 그대로 무뢰한 영화
8918,에이 아이,7,음... 명작을 이제야 봤는데 생각보다 괴랄하고 생각보다 난해했다
8919,존 카터: 바숨 전쟁의 서막,3,
8920,찰리와 초콜릿 공장,6,참 달콤하고 약간 진한 판타지영화
8921,베놈 2: 렛 데어 비 카니지,6,감독이 망해놓은거 같아요 1편에서 사용한것만 그대로 써먹고 재미도 감동도 없습니다 ㅠㅠ 기대많이 했는데 실망했습니다..
8922,모가디슈,1,고생했네 승완이... 근데 넘 오글거린다
8923,베놈 2: 렛 데어 비 카니지,10,최근개봉한것중 젤 재밌었음 지루하지도 않고 . 샹치랑 블랙위도우보다 훨씬 나음
8924,샹치와 텐 링즈의 전설,10,무조건 보세요 동생이랑 동생 친구 영화비까지 주고 보라했습니다
8925,베놈 2: 렛 데어 비 카니지,5,타임킬링??시간을 죽인건 맞는것같다.
8926,스파이더위크가의 비밀,6,첨엔 좀 스토리 진행 될수록 흥미진진해지고 엔딩 다가갈수록 여운이 남음.
8927,베놈 2: 렛 데어 비 카니지,6,기대를 너무 많이 했군…
8928,모가디슈,8,근데 이거 어떻게 촬영한 거야
8929,"나니아 연대기 - 사자, 마녀 그리고 옷장",10,다시 보고싶은 영화입니다.
8930,베놈 2: 렛 데어 비 카니지,10,오랜만에 재밌게 볼려 했는데 좀 아쉽네
8931,베놈 2: 렛 데어 비 카니지,1,어쩔수 없는 영화....
8932,비트,10,이때 극장에서 영화보면서 담배피고 소주 마시는 아재들 많았지 ㅋㅋ 정우성 얼굴 나올때마다 한숨쉬면서 담배 피다가 고소영 나오면 소주 마시지 ㅋㅋㅋ 암튼 그 당시 최고의 청춘영화 ㅋ
8933,감쪽같은 그녀,10,정말 오랜만에 펑펑 울었습니다 ㅜㅜ
8934,베놈 2: 렛 데어 비 카니지,1,제발 보세요 보고 느끼세요 ㅋㅋ
8935,베놈 2: 렛 데어 비 카니지,7,놈베... 버리는 영화냐.. 왜그래ㅠ 소니는 그냥 mcu 에 판권 넘겨라... 딱 수어사이드스쿼드 급임
8936,베놈 2: 렛 데어 비 카니지,6,쿠키 엔딩크레딧 빼고 90분짜리 영환데 뭔 킬링타임입니까 그냥 영화가 1시간 반짜리라 그런거임.
8937,베놈 2: 렛 데어 비 카니지,10,밑에 댓글에 동의합니다.
8938,베놈 2: 렛 데어 비 카니지,8,쿠키영상에 스파이더맨 나옴
8939,랑종,6,초반부/중반부까지는 괜찮았어요님과 밍 거기다 노이까지 인물들에 묘사나태국 시골마을 풍경들이 크게 어색하지 않은 영상미도 등등분명 초 중반부는  괜찮게 볼만하네 였어요 위 주요인물 세명에 굉장히 집중하면서 영화를 이끌어 갔다고 생각했거든요헌데 후반부 밍이 어느정도 빙의?가 된후에 과정에서초반부는 다큐로서 드라마장르로서 분위기로서 공포가 좋았는데후반부는 점프스퀘어등 매우 단순한 그냥 귀신나오는 공포영화로 변화되더라구요 심지어 그걸 cctv화면으로 표현하다보니그냥 아 저러나 보다 저러고있네 구경하는 느낌으로 밖에 다가오질 않더라구요 거기에 마지막 무분별한 좀비표현은....밍 한명한테만 집중하면서 동작하나  표현하나 신경썼는데무분별한 좀비표현으로서 완전 밍과 공포와 영화집중도가 확 떨어지게 만들더라구요/국내 드라마 진짜 재밌게 봤던 손더게스트가 딱 생각나던... 초반 빙의 인물 한명한명 집중도가 엄청 좋았는데 막판에 좀비때로 집중도를 확 떨어뜨렸던...악에 강함을 표현하기위해서 좀비때를 했는지 모르겠지만....집중력이 완전 떨어지게 만들었던...초중반부는 볼만했는데 후반부가 매우 아쉬운 영화로 남네요
8940,보이스,10,재밌더라..도ㅗ토ㅕ쳐여텨여톁
8941,머니볼,10,영화에서의 단장과 같이 일하는 운영진 두명으로 인해서 팀의 성적이 바뀌고 양키스와 동일한  성적까지 간것에 놀랐습니다. 정말 재밌었습니다.
8942,베놈 2: 렛 데어 비 카니지,10,안봤지만 재밌습니다. 억까? 사절합니다
8943,변산,10,캐릭터들이 재밌네요 대사도 재밌고 킬링타임용으로 너무 재밌게 봤어요 ㅎㅎ
8944,베놈 2: 렛 데어 비 카니지,10,평점낮아서 기대안하고 봤는디 재밌네 ㅋㅋㅋㅋ
8945,인셉션,10,믿고 보는 놀란. 믿고 듣는 짐머.
8946,낙원의 밤,10,"난 꼬ㅐ 집중해서 봤는데,, 슬프고 여운이 길다"
8947,인터스텔라,10,
8948,베놈 2: 렛 데어 비 카니지,1,"솔직히 .... 돈이 아까울 정도네요스토리 , 영상미 등 뭐 하나 만족스러운게 없네요"
8949,고스트 오브 워,10,나름대로 긴장감있게 볼만했어요
8950,포레스트 검프,8,제니 이야기는 별로였지만 인생을 담았다는 것만으로도 두고두고 볼 만한 영화인 거 같음
8951,모가디슈,10,
8952,베놈 2: 렛 데어 비 카니지,9,베놈이 중이병 걸린것같다ㅋㅋㅋ 나름 귀엽~ 15세라 그런지 순한맛 베놈~
8953,베놈 2: 렛 데어 비 카니지,10,기대 했는디 재미있다.
8954,베놈 2: 렛 데어 비 카니지,1,오리지널 마블인줄 알았는데 그냥 소니스러운 영화 실망
8955,올드,7,소재 신박하고 좋은데 연출이 b급 스케일이여서 아쉽 볼만은함
8956,베놈 2: 렛 데어 비 카니지,4,쿠키가 젤 재밌노...별하나도 아까운데 베놈 귀여우니까 별두개줌누가 쫓아오는것도 아니고 똥싸다 끊는것도 아니고 우디해럴슨이랑 톰하디 갖다놓고 이게무야ㅠ
8957,베놈 2: 렛 데어 비 카니지,10,아니 이게 왜 6점대 영화야 ㅋㅋ K신파영화에 10점 박으면서 베놈에 1점을 주네 ㅋㅋ K수준 잘보고 간다
8958,베놈 2: 렛 데어 비 카니지,6,"너무 맥락없이 싸움 , 액션씬은 좋음 ㅎㅎ"
8959,블랙 스완,10,나탈리포트만 연기가 다했다
8960,베놈 2: 렛 데어 비 카니지,10,"카니지 등장씬이랑 탈옥씬, 성당씬그냥 카니지 나올때마다 소름돋음ㅋㅋㅋㅋ베놈 좋아하시는 분들은 강추합니다베놈의 색다른 모습을 볼수 있슴ㅋㅋ"
8961,베놈 2: 렛 데어 비 카니지,6,앤디 서키스는 앞으로 배우만 하자ㅋㅋ 뭔 감독을 하겠다고
8962,베놈 2: 렛 데어 비 카니지,2,그냥 막 만들었구나..그런 생각이 들게만드네..하...
8963,베놈 2: 렛 데어 비 카니지,4,샹치나 이놈이나 예고편이 다 보여준 영화다. 액션씬은 1편보다 허접함 또 빌런 소모
8964,베놈 2: 렛 데어 비 카니지,1,진지하게 정신연령이 몇살이여야 이런영화를 재밌게 볼수있냐 ㅋㅋㅋㅋ
8965,작전,10,한국영화잘안보는데 이런 수작이있었다니...^^
8966,기적,10,오랜만에 본 따뜻한 영화였어요. 감동받고 나왔습니다. 추천해요!
8967,베놈 2: 렛 데어 비 카니지,4,댓글 남기러 오기는 오랜만이다… 소니야 이제 그만 영화는 mcu에 넘겨주자…그동안 많이 망쳤으면 됐잖아…샘 레이미 감독 아니였으면 옛날 3부작도 이렇게 성공하지는 못했어…너넨 만화랑 게임은 잘하니까 그것만 하고 거금받고 영화는 mcu에 돌려주자…서키스형도 소니 간섭에 이렇게까지 밖에 만들지 못한거라면 모르겠는데 그게 아니면 형은 연기만 하자….연기는 최고야 나무랄게 없어….이 별점 두개는 카니지 실사cg와 톰 하디 형님에 대한 예우야…소니야 더 추해지기 전에 그만 영화는 내려놓고 mcu에 돌려주자… 벌써부터 모비우스도 걱정되기 시작한다….
8968,베놈 2: 렛 데어 비 카니지,7,기레기에게 '경종'을 울리는 히어로물이라니...
8969,스노우맨,7,아쉬운 부분도 있지만 엄청 나쁘진 않음 평점5까지 갈 영화는 아닌듯
8970,베놈 2: 렛 데어 비 카니지,1,기대했는데…. 내시간… 내돈….. 1편보다 더하다….
8971,베놈 2: 렛 데어 비 카니지,6,스토리로 보기에는 좀 그렇고 킬링타임용으로는 괜찮은것..사실 기억에 남는게 하나도 없긴해요..그래도 카니지랑 베놈 대결은 재밌게 봤습니당
8972,베놈 2: 렛 데어 비 카니지,6,영화보다 쿠키가 더 재밌었습니다
8973,베놈 2: 렛 데어 비 카니지,6,쿠키영상을 위해 나온 영화스토리는 그렇다 쳐도 마무리가 너무 부실하다..
8974,베놈 2: 렛 데어 비 카니지,4,카니지 구현한거 그 이상 기대안하고 봤는데 ㅠㅠ 그래도 실망스럽네 ㅠㅠ 우디해럴슨 데려다놓고 스토리 너무 개연성없고 아무리그래도ㅠㅠㅠㅠ 아휴 ㅠㅠ 아쉽다 아쉬워...어설픈 스토리에 ㅠㅠ 치-지한 대사에 유머코드 다 빼고 그냥 아예 19금으로 갔으면 좋았을텐데 ㅠㅠ
8975,베놈 2: 렛 데어 비 카니지,2,그냥 대 실망작 기대이하
8976,베놈 2: 렛 데어 비 카니지,8,"평점이 낮아서 마음 아프다,,, 그래도 베놈2 나와줘서 고마움ㅎㅎ"
8977,베놈 2: 렛 데어 비 카니지,1,재미없어서 잘라켓드만 시끄러워서 잠을 잘수가 없너
8978,베놈 2: 렛 데어 비 카니지,8,베놈 1 보신 다음에 기대하고 가셨으면 실망하실 수도 있어요..킬링타임용으론 좋고확실히 카니지 포스가 장난아니네요 이렇게 쓰이긴 좀 아쉬운 캐릭터인감이..ㅠㅠ많이 아쉽습니다
8979,베놈 2: 렛 데어 비 카니지,1,아...돈 아까워 97분이래서 마블치고 짧네 했다가 지루함에 곤욕이었다.
8980,베놈 2: 렛 데어 비 카니지,8,"거칠고 화끈하게 합방의 꿈을 이룬 베놈과 에디 브록의 티키타카 부부 호흡 로맨스, 누가 로맨스가 죽었다고 했어?!"
8981,아메리칸 셰프,10,꼭 보세요! 대단히 훌륭하고 재미있는 영화입니다.
8982,베놈 2: 렛 데어 비 카니지,6,쿠키영상이 영화보다 더 재밌다
8983,맨 인 더 다크 2,5,관람객 평점은 그냥 구라네 ㅋ 진짜 기대 했는데 1편의 스토리나 긴장감은 없고 어처구니 없는  전개...1편에서 끝냈어야했어 ㅠㅠ
